id,label,full_name,is_private
187197466,naresadinda,Nares Adinda,True
2154923765,arvafirjatullah,𝐚 𝐫 𝐯 𝐚. 🍉,True
176813267,shabrinaaptr,Shabrina Putri,True
6689333047,iniilenbenerankok,ilen,True
419398075,lifeasvally,*:･ﾟ✧vally ✧*:･ﾟ,False
27396305,vctoriaongko,𝑣𝑖𝑐𝑡𝑜𝑟𝑖𝑎🥀,False
2937506134,venillagv,𝙑𝙂,False
1330704282,heavenlyinfrench_,Celine Merhen,False
1636445806,regineanciellasp,Regine Anciella,False
3662914652,ubeann,Rizal Bagus,False
1450596424,fabrianne_melawi,L. Fabrianne Star,True
3992862147,cheryledelweis,cheryl,False
1440975378,safiraaainy,,True
2239061439,sofialaylas,la,True
1510736912,naurahdee,didi pramiyas,False
1734742443,victoriaagunawan,Victoria,True
6843459146,saevasilvia_,SILVIA,True
1457869976,trixiequita,𝑻𝒓𝒊𝒙𝒊𝒆 𝑸𝒖𝒊𝒕𝒂 𝑲𝒂𝒍𝒚𝒄𝒂 𝑴𝒆𝒆𝒅𝒊𝒛𝒂,False
1836514026,vanesyaass,Vanesya d Naura,False
1566111031,alyciassnt,,False
7272477583,astridteta,,True
2239061439,sofialaylas,la,True
1510736912,naurahdee,didi pramiyas,False
1734742443,victoriaagunawan,Victoria,True
6843459146,saevasilvia_,SILVIA,True
1457869976,trixiequita,𝑻𝒓𝒊𝒙𝒊𝒆 𝑸𝒖𝒊𝒕𝒂 𝑲𝒂𝒍𝒚𝒄𝒂 𝑴𝒆𝒆𝒅𝒊𝒛𝒂,False
7272477583,astridteta,,True
1524841046,nabil_mustofa,Nabil Mustofa,False
726883990,freyaflorencia,freya,False
4045299086,alwinata13,Nata,False
1369847125,chelzsyanurman,Chelzsya Athaayaa,True
1418026095,fkhrnsy_,𓍢 ִ ໋🌷֒𖹭 ִֶָ 𖥔 ࣪˖,True
323716098,rebeccaoctania,rebecca ♡,False
3927129670,adelineluciana_,𝐚𝐝𝐞𝐥𝐢𝐧𝐞 𝐥𝐮𝐜𝐢𝐚𝐧𝐚,True
305298260,deniseivylau,Denise Ivy Lau,False
2540723283,globalunair,Airlangga Global Engagement,False
1400318656,dindayaswi,,True
2535973521,deloitte_indonesia,Deloitte Indonesia,False
1778074456,kanayathalia,Kanaya,True
1425019032,cheriedonellaa,Cherie,True
1580981133,elyckajedediah_,Elycka Jedediah,True
8165064579,devinaramnta_,a r a a.,False
45005120139,tantrafrida,tantraa,True
1415620145,aishaazhr,aisha,True
504735275,aliffiack,,True
1079253587,jacelynlunardi,,True
3961592615,aalinptr,,False
6833739089,jonathan.oei,Jonathan Oei,True
3958021663,__ffadilah,Fadilah,True
2001061018,alyan.z,alya,True
1409453096,rakyankrisna,Rakyan Krisna Dewangga,False
1931142789,segafisa,muhammad segaf isa alhabsyi,True
253625977,433,433,False
310435193,itbcareercenter,ITB Career Center,False
1809751011,visaasmara,,False
2291551227,jessicaaagth,Jessica Agatha,True
2025055329,sarahprisyaa,Sarah S Prisya,True
2535973521,deloitte_indonesia,Deloitte Indonesia,False
1743599675,diamondwilbertt,,True
1491312569,nabilah_rosiana,Nabilah Rosiana,False
4387082101,satrio_kml,Satrio kamil,False
1580981133,elyckajedediah_,Elycka Jedediah,True
1594105777,firantiraisy,𝑭𝒊𝒓𝒂𝒏𝒕𝒊,True
3535605864,vvabelaaa,Vabela Dwi Seravin,True
1400318656,dindayaswi,,True
1415620145,aishaazhr,aisha,True
1079253587,jacelynlunardi,,True
3961592615,aalinptr,,False
8682413324,bballerrinna,vale,True
3881070448,nrmufrih,𝓜𝓾𝓯𝓻𝓲𝓱 🤍,True
419398075,lifeasvally,*:･ﾟ✧vally ✧*:･ﾟ,False
1533477586,wirinidesia,Wirini,True
5879690129,unaircantik1954,Mahasiswi Cantik Unair,False
924239797,nbintadytama,Nabilah Putri Bintadytama,False
2882408349,robanu_dakhayin,Robanu Dakhayin,False
35194400,remayvia,,False
12744976710,oktavia_intifada,Oktavia Intifada Husna,False
1743599675,diamondwilbertt,,True
407612085,brfootball,Bleacher Report Football,False
1906665525,adeliiaa.ptr,,False
4016763868,moningka_malvin,malvin moningka,True
35194400,remayvia,,False
12744976710,oktavia_intifada,Oktavia Intifada Husna,False
1743599675,diamondwilbertt,,True
407612085,brfootball,Bleacher Report Football,False
1906665525,adeliiaa.ptr,,False
4016763868,moningka_malvin,malvin moningka,True
1802077232,derrenftry,,True
4765534904,putriwiwidya,putri widya,True
977424869,asricyn,Asri N Cahyani,True
43578350069,gueanakampus,Jasa Tugas & Ujian Since 2020,False
1369308207,carrisatio,Carrisa S,True
836729014,gin.ginaa,ghina,False
419398075,lifeasvally,*:･ﾟ✧vally ✧*:･ﾟ,False
5879690129,unaircantik1954,Mahasiswi Cantik Unair,False
924239797,nbintadytama,Nabilah Putri Bintadytama,False
2882408349,robanu_dakhayin,Robanu Dakhayin,False
35194400,remayvia,,False
2130727247,karinajahja,Rinn,True
1906665525,adeliiaa.ptr,,False
4016763868,moningka_malvin,malvin moningka,True
977424869,asricyn,Asri N Cahyani,True
836729014,gin.ginaa,ghina,False
43578350069,gueanakampus,Jasa Tugas & Ujian Since 2020,False
1369308207,carrisatio,Carrisa S,True
3936867878,jenisahans,,False
2018138343,zaralaylaaa,zara,False
176813267,shabrinaaptr,Shabrina Putri,True
4064097835,tnsheilaaa,𝐼𝓃𝓉𝒶𝓃 𝒮𝒽𝑒𝒾𝓁𝒶 𝑀𝓈,False
1379197599,amelnands,🥚🐣🐥,True
264856197,arsenal,Arsenal,False
33121050,aurelldias,OYEI,False
1397664774,gsuurya,Ganeshan Surya,False
2329665887,senlihyoana,Senlih Yoana,False
3666857362,daw_wira,BIG BOSS,False
1555706825,yagrariksa,Daffa Yagrariksa,False
707612892,elvitaafm,el,False
1278294065,mirzaamir.f,Mirza Amir F.,False
8443168277,patriiiick__,🕋🧕🏻🕌,False
482603112,awdyafza,Eyn Awdy Afza,False
1950216650,gicellalim,Gicella Natalia Lim,False
3037830003,rafprbw,Reina Amalia Febrianti Prabowo,False
1390341294,rasyaazkaa,Rasya Azka L,True
259220806,9gag,9GAG: Go Fun The World,False
196376374,aqilanaridipta,aqila,False
2969203115,_uss.wa,Uswa,True
460752366,farhathmd,Farhat Hamadah,False
4786670131,yeslinfentisia,yeslin ♡,True
318240721,akilkagildaa,,False
6175636538,dzunaaz,una ツ,True
1159425652,kikanissa_,kikan khairanissa,False
47449216848,janganmatidulu.id,Platform Untuk Kamu Yang Ingin Bunuh Diri 🔥,False
256396237,nadiaasnt,Nadia Santosa,True
13503656419,a.sivaaa,aiii,True
522943624,ferenalia,feren,False
3992862147,cheryledelweis,cheryl,False
3666857362,daw_wira,BIG BOSS,False
7378661507,octaviaayuw,,False
2886666514,surabaya_foodies,KULINER SURABAYA FOODIES,False
1368084471,ardiantirs,Ardianti Rohma Sakinah,True
3697500440,openkerja,Lowongan Kerja BUMN & CPNS,False
460752366,farhathmd,Farhat Hamadah,False
4786670131,yeslinfentisia,yeslin ♡,True
318240721,akilkagildaa,,False
305298260,deniseivylau,Denise Ivy Lau,False
3208607957,nabilaindhy,ɪɴᴅʜʏ,False
498350644,safira.ia,,True
5362485161,almadiffarah,𝘢𝘭𝘭𝘺,False
4510859817,fattayazhr,𝓩𝓪𝓻𝓪,True
678923594,saufika_,𝚁𝚒𝚜𝚢𝚊𝚗𝚞𝚊𝚛𝚒 𝚂𝚊𝚞𝚏𝚒𝚔𝚊.,True
1776547517,saintruiantony,Saintrui Antony,False
3531885915,iinmardiyana,iiinnn,False
1351588978,olinivanalie,lin,False
1544723043,nathasyaarifin,Nathasya Arifin,True
14813197624,pnndsndr,ciput🧚🏻‍♀️,True
1431648828,nicholasaten,nicholasaten21,True
472474025,devintedja,,True
17192942,shafa.pdf,Shafa Safira Diana ʚїɞ,False
40023807,nabiilashadi,shadi,False
1394320609,nabilasayyidahfz,nabila sayyidah,False
3263396731,saskyadjohan_,Saskya  Djohan,False
1539373050,phoebeaurora,Phoebe,False
3613622666,diyahsetiyowati_,Diyah🍉,False
265345889,nadiagrii,,True
1274618309,johnmichaelpoo,John Michael Redulla,False
1539373050,phoebeaurora,Phoebe,False
3613622666,diyahsetiyowati_,Diyah🍉,False
1274618309,johnmichaelpoo,John Michael Redulla,False
4783699498,angeliaaa.a,𝓐𝓷𝓰𝓮𝓵𝓲𝓪,False
5688167370,tafanafdh,𝑻𝒂𝒇𝒂𝒏𝒂 𝑭𝒂𝒅𝒉𝒊𝒍𝒍𝒂𝒉,False
5597310908,anggunltfa,,True
1479796083,ronanadrian,ronan,True
1724480182,zaynnajlaa,zayn,False
1597340732,maxtrix56,kabe,True
368485198,maydariona.s,𝑴𝒂𝒚𝒅𝒂 𝑹𝒊𝒐𝒏𝒂 𝑺 🦭,True
12964749532,icaapriyantii,Ica,True
49230253738,rosyadaulf,𝐑𝐨𝐬𝐲𝐚𝐝𝐚𝐭𝐮𝐥 𝐔𝐥𝐮𝐟𝐢𝐲𝐚𝐡,False
216198578,thifalanjani,Thifal Anjani E,True
4318097574,gemaputrialam,gema,True
4649443358,annisaazhrrrr,,True
5765135472,batara_agungt,Batara Agung P. T.,False
1595403136,yogiprimatama,,True
52587598863,cornelialrst_,ayas,False
1472234523,jassentedja,,True
1797209111,valencinus,,True
1288044896,jktfoodbang,JAKARTA FOOD BANGERS,False
3315880136,dheawijayaa,patricia dhea wijaya,False
4819809074,winshen_v,win,True
1944476248,felliiicia,𝒇𝒆𝒍𝒊𝒄𝒊𝒂 𝒂𝒏𝒅𝒆𝒓𝒔𝒐𝒏 🐾,True
1479796083,ronanadrian,ronan,True
1724480182,zaynnajlaa,zayn,False
1597340732,maxtrix56,kabe,True
368485198,maydariona.s,𝑴𝒂𝒚𝒅𝒂 𝑹𝒊𝒐𝒏𝒂 𝑺 🦭,True
12964749532,icaapriyantii,Ica,True
630501790,dearshila,dea arshila♡,False
2938738187,wilson_wiedardi.lim,🦧🌌,True
6637746132,ariiqqq.stwn,M. Ariiq Setiawan,True
299557123,sabilla.nrh,𝐒𝐚𝐛𝐢𝐥𝐥𝐚,False
216198578,thifalanjani,Thifal Anjani E,True
4318097574,gemaputrialam,gema,True
4649443358,annisaazhrrrr,,True
5518032821,anglnlra,,True
492125437,jesslynqh,Jesslyn Quinn Handiar,False
6043425928,shafa2925,Shafa2925,False
445796829,calystamad,Calysta M S,True
3123544940,cantikaaasls,can,False
49018927996,aurasbls,Aura Salsabila,True
7727655349,khansahmra,,False
1583169013,arnettadind,𝑨𝒓𝒏𝒆𝒕𝒕𝒂 𝒅𝒊𝒏𝒅𝒂,True
1664334802,aryadwijasutha,ya arya,False
47136761619,laras_binkhorst,larasbinkhorst.,True
3526227202,risyadfahlefi_,Muhammad Risyád Fahlefi,True
1269352980,michella.eleanor,michella eleanor,True
1664334802,aryadwijasutha,ya arya,False
1914051610,asyiffasyahira,,False
2938738187,wilson_wiedardi.lim,🦧🌌,True
1465431246,andipermana8,Andi P,True
301515336,mahardikaoktvn,Mahardika Riesma Oktavian,False
1320944265,karinalrmb,La Rimbi Karina,True
5362485161,almadiffarah,𝘢𝘭𝘭𝘺,False
1534379617,darrenfebriand,Darren,True
1687646187,angieeliemer,Angelique Faustine,False
406594948,andiiutomo,Andi Utomo,True
3035702941,intannoerfa,Intan 🍉,True
1667582548,queenalvinaa,,True
2269807986,shabrinanm,shabrinaaa,False
492125437,jesslynqh,Jesslyn Quinn Handiar,False
1351588978,olinivanalie,lin,False
5401431463,marshablqss,Marsha Tan,False
445796829,calystamad,Calysta M S,True
3123544940,cantikaaasls,can,False
49018927996,aurasbls,Aura Salsabila,True
7727655349,khansahmra,,False
1583169013,arnettadind,𝑨𝒓𝒏𝒆𝒕𝒕𝒂 𝒅𝒊𝒏𝒅𝒂,True
1664334802,aryadwijasutha,ya arya,False
3526227202,risyadfahlefi_,Muhammad Risyád Fahlefi,True
299150713,aryadanuu,,False
1667582548,queenalvinaa,,True
3004910560,elnrakeisha,E,True
7522946799,ddeluno,,True
1439075349,raisalhsn,Raisa Adilla Alhasni,False
661058537,wendyarya,Wendy Arya,True
1341835396,viviansherin,vivian,True
6885620806,noviarrn,Noviar Maharanii,True
4284455582,anes.island,ANES ISLAND,True
383958100,nayawahab,naya wahab,True
1723455619,yogaharyop_,Yoga Haryo Prayogo,False
10574083571,sharonliu_25,Sharon,True
2707131057,virdadstyy,,True
1497241202,she.rens,,True
630501790,dearshila,dea arshila♡,False
492125437,jesslynqh,Jesslyn Quinn Handiar,False
36026443,alyssadikin,Saphira Alyssa Sadikin,True
53641303,aldaclaudiaa,Alda Claudia,True
2342403969,sety_adji,Ananda Elang S.,True
2064875291,ruthhosanas,ruth hosana,False
2285665563,mazellastphanie,Mazella Stephanie O.,True
41377527,nabillafarhana,bian,True
1686674713,kezyabatoraya,Kezya zefanya,True
831388186,auliameynisa,Aulia Meynisa,False
1135616981,yorthanzen,Yorthanzen,True
2865542820,windahna,Winda Sinaga,False
299557123,sabilla.nrh,𝐒𝐚𝐛𝐢𝐥𝐥𝐚,False
1497241202,she.rens,,True
630501790,dearshila,dea arshila♡,False
36026443,alyssadikin,Saphira Alyssa Sadikin,True
53641303,aldaclaudiaa,Alda Claudia,True
2342403969,sety_adji,Ananda Elang S.,True
2064875291,ruthhosanas,ruth hosana,False
2285665563,mazellastphanie,Mazella Stephanie O.,True
1822875451,prita_pramudita,Prita Pramudita M,False
41377527,nabillafarhana,bian,True
1686674713,kezyabatoraya,Kezya zefanya,True
367030809,vanesjaa,van,True
2289707047,jokowi,Joko Widodo,False
1400462114,rtaslim,Richard T,True
640662597,vanessaivanaa,,True
1204408308,james_kumala,James,True
1180913590,alvinmuliawan,Alvin Muliawan,True
2102264013,lysyaraa,Alyssa Mutiara,False
2865542820,windahna,Winda Sinaga,False
1497241202,she.rens,,True
630501790,dearshila,dea arshila♡,False
492125437,jesslynqh,Jesslyn Quinn Handiar,False
53641303,aldaclaudiaa,Alda Claudia,True
2162419168,rezakels,K.,False
428381545,anisadya,DYA,False
310011525,maureenl_,Maureen Lengkong,False
1204408308,james_kumala,James,True
1532156791,ceciliasiekk,cecilia siek,True
3259218292,lubnaaliya_,,True
2281825652,aureliaad_,Aurelia Della Imani,False
966012855,maylanie.wu,mayy☁️,False
13503656419,a.sivaaa,aiii,True
1397140833,gunawans._,gunawan,True
1215667246,ayuniptrii,ayuni putri kusuma,False
6175636538,dzunaaz,una ツ,True
4325765092,iamnfsa__,Nafisatul Laeli,False
2044616049,nurulhnk,,True
2532588205,__lr.n,,False
966012855,maylanie.wu,mayy☁️,False
1397140833,gunawans._,gunawan,True
1366100090,ummuayura11,Ummu Ayura,True
2092904949,atikafahri.a,Atika Fahria,True
1215667246,ayuniptrii,ayuni putri kusuma,False
4302356764,alpen_str,Manusia sintetis,True
1416506935,__keenyy,,True
6004907585,alexndraliu,Alexandra,True
205833670,salsajuda,Viola Angeline,False
3259218292,lubnaaliya_,,True
4835677291,mhaykal_1,Haykal A,True
1397140833,gunawans._,gunawan,True
48184958927,goingroche,,False
1231066066,aldheastyn,Dhea,True
966012855,maylanie.wu,mayy☁️,False
1215667246,ayuniptrii,ayuni putri kusuma,False
3275998103,nakitaay,AWWAL NAKⵊTA Y,False
1416506935,__keenyy,,True
1130140720,baiq_elma,Baiq Elma,False
802650378,darlenealisya,sya,False
4617199306,salssabillaaa,𝒮𝒶𝓁𝓈𝒶𝒷𝒾𝓁𝒶,False
352860137,audreymaxi13,Audrey Maximillian Herli,False
3090619276,daffapermadi__,Daffa Hafiizh Permadi,False
3183205407,sai_.w,sai,False
2232999285,ivanoey25,Panpan,True
2269807986,shabrinanm,shabrinaaa,False
3259218292,lubnaaliya_,,True
1510034902,dave.nathanael,,True
1418578128,raulpardaman,,True
28172807572,angeliquevincaa,angelique ♡,True
1691628807,cedeer_,Dimas Renggana,False
40245500320,jihanslsbila_rr,,False
645702097,jihanfiryal_,Jihan Firyal A S,True
8548852167,imdheeaa,𝘿𝙝𝙚𝙖 𝘼𝙣𝙜𝙜𝙪𝙣 𝙎𝙖𝙛𝙞𝙩𝙧𝙞,False
1518688692,nadirelc,Nadir Mubarak EL Choliq,False
2022408814,imaindari,Ima Tri Indari,False
6840700437,xavierardra,xav,False
1079631684,p_aliffiansy,𝐏𝐮𝐭𝐫𝐚 𝐀,False
1471229337,aurelliava,Aurellia Violetta Alexander,True
352860137,audreymaxi13,Audrey Maximillian Herli,False
334157478,geraldinestefi_,Stefie,True
2232999285,ivanoey25,Panpan,True
2269807986,shabrinanm,shabrinaaa,False
1290720852,bigdaffa,Daffa Z,False
3259218292,lubnaaliya_,,True
2994115546,fftrmryn,maryana’s 🇵🇸,False
281846103,rhezagita,"Love, Echa🤍",True
2113529182,triaervina,𝒕𝒓𝒊𝒂  🌷,False
5401431463,marshablqss,Marsha Tan,False
1048785171,stephaniesandraa,Stephanie Sandra,False
1401327063,rianaaramiza,Riana Lamadjido,True
1424561530,alfredi.y,alfredi yoani,True
1784129432,dheayolndr,,True
7025204756,vincycarleta,vincy,True
2005437160,darwinsupangat,Win,True
1446102797,aliceivanne,𝐌𝐚𝐫𝐠𝐮𝐞𝐫𝐢𝐭𝐞 𝐀𝐥𝐢𝐜𝐞 𝐈𝐯𝐚𝐧𝐧𝐞,True
220128703,nazlafirqina,Nazla Firqina,True
1471229337,aurelliava,Aurellia Violetta Alexander,True
352860137,audreymaxi13,Audrey Maximillian Herli,False
1455013597,rawikaramr,raka,True
2232999285,ivanoey25,Panpan,True
2058180907,yulianti_rina_indarwanti,Yulianti Rina Indarwanti,True
2269807986,shabrinanm,shabrinaaa,False
1290720852,bigdaffa,Daffa Z,False
3259218292,lubnaaliya_,,True
28172807572,angeliquevincaa,angelique ♡,True
40245500320,jihanslsbila_rr,,False
645702097,jihanfiryal_,Jihan Firyal A S,True
255903178,naiasalsabila,Naia Ramadhani Salsabila,True
2158914535,ensashimi,ensa,False
1290720852,bigdaffa,Daffa Z,False
1621885273,safirashafarh,Safira Shafa,False
2014248814,fikriaziz186,Fikri,False
2083602521,ceritakuliah,Cerita Kuliah (sɪɴᴄᴇ 2015),False
3945111806,mizzzuddin,m.izzuddin,True
675065177,levinaloren,Levina Lorencia,True
432205517,ayukiranadh,Anak Agung Ayu Kirana Dharmautami,False
4835677291,mhaykal_1,Haykal A,True
4704995178,avaranykaa,,True
1510034902,dave.nathanael,,True
5562507262,adriennenfh,Adrienné Nathania F,False
1312618028,jihansyahranni,J,True
1784129432,dheayolndr,,True
7025204756,vincycarleta,vincy,True
1835135919,tasyawikassa17,,True
2005437160,darwinsupangat,Win,True
1379386756,ghizzka,Ghizka Maydina Nena Chaniago,False
3642377779,akmalibrahimsyah,Akmalibrahimsyah,False
3168653016,aldyppratama,Aldy Pratama,True
1377769081,antonius_andrew,Andrew,True
7504876346,your.aphroditee,,True
330240293,emargarettaa,Elizabeth Margaretta,True
2158914535,ensashimi,ensa,False
421507132,wialmarth,Fransisca wiga,True
470778731,daffuadm,Daffa Fuad Mulyono,True
2014248814,fikriaziz186,Fikri,False
1510034902,dave.nathanael,,True
3672923804,chikancurry,,True
5562507262,adriennenfh,Adrienné Nathania F,False
1375221329,m.s.alif,Alif,False
1443492117,donathaliaa,Nathalia Minoque Jr.,False
3594950040,ameyliartibl,mel,True
1751456429,hanson_honn,Hanson,False
1178252221,ibanezags,𝑰𝒃𝒂𝒏𝒆𝒛𝒂 𝑮.𝑺 • 𝑩𝒆 𝒕𝒉𝒆 𝒃𝒆𝒔𝒕 𝒗𝒆𝒓𝒔𝒊𝒐𝒏 𝒐𝒇 𝒚𝒐𝒖 •,False
1312618028,jihansyahranni,J,True
1351588978,olinivanalie,lin,False
1561298628,aprilionel_al_abdi,Aprilionel Abdi Saputra,True
2003417517,sulthan.rafii,rsr,True
45136313883,anugrahabimantara,Sakti,True
1450484303,nauraputrii,Naura,True
367114128,dionnsanjayaa,Dion Nicholas Sanjaya,True
1047129188,marieemag,Maria Magdalena,True
1963628781,nathanhasten,Nathan,False
3004910560,elnrakeisha,E,True
1204408308,james_kumala,James,True
14482873458,ramadhanpambayung,,True
427362069,vanessajhns,,True
367030809,vanesjaa,van,True
2377186716,nandarezkiap,Nanda Rezkia,True
8548852167,imdheeaa,𝘿𝙝𝙚𝙖 𝘼𝙣𝙜𝙜𝙪𝙣 𝙎𝙖𝙛𝙞𝙩𝙧𝙞,False
1732774426,lufthanzasteven,Steven Lufthanza,False
1659113308,rikhaauliaa,kha!,False
1693607931,prasastikinas,Sasti,True
53245908039,zahraurorra,zahraa,False
3168653016,aldyppratama,Aldy Pratama,True
1410278947,valeriekusumo,val *ੈ✩‧₊˚,True
1450484303,nauraputrii,Naura,True
648812517,sherinaviaa,Sherina Avianita,False
2913314247,philipekrisky,𝙋𝙝𝙞𝙡𝙞𝙥𝙚 𝙆𝙧𝙞𝙨𝙠𝙮,True
504735275,aliffiack,,True
1732774426,lufthanzasteven,Steven Lufthanza,False
1659113308,rikhaauliaa,kha!,False
1693607931,prasastikinas,Sasti,True
53245908039,zahraurorra,zahraa,False
3168653016,aldyppratama,Aldy Pratama,True
1410278947,valeriekusumo,val *ੈ✩‧₊˚,True
1450484303,nauraputrii,Naura,True
648812517,sherinaviaa,Sherina Avianita,False
2913314247,philipekrisky,𝙋𝙝𝙞𝙡𝙞𝙥𝙚 𝙆𝙧𝙞𝙨𝙠𝙮,True
253925722,raynaldifahmi,,False
4474518388,silviaadns,,False
6489066037,sandra.angelinaa,sandra,True
1484516165,irfanbisyir,Hakim,True
303928658,rifajuliana,Rifa Juliana Kartika,True
1601137684,shainaangelica16,Miranda Shaina Angelica Tjokro,True
1551500203,andricomauludi,Andrico Mauludi Junianto,False
2087046759,fendy_hy,Fendy Hadi,True
2338064427,zeasimabua,zea,True
3063048037,diinaar.aa,bahraini dinar,True
313842381,clarrgd,Clarisa,True
6840700437,xavierardra,xav,False
9207428662,cassandra.isabela_,izzy,True
4608469813,sasatriap,Saifullah Satria Pamungkas,True
3063117989,bernard.duz,Bernardus Brian,False
3007971474,alvinsugihartaa,,True
367114128,dionnsanjayaa,Dion Nicholas Sanjaya,True
2228010868,benediktajenika,𝕛𝕖𝕟𝕚𝕜𝕒.,False
3642377779,akmalibrahimsyah,Akmalibrahimsyah,False
1489508268,levina.tjitasura,𝐿𝑒𝑣𝑖𝑛𝑎 𝑇𝑗𝑖𝑡𝑎𝑠𝑢𝑟𝑎,True
225652130,claralius,,True
1995296921,athillahtiara,,False
23767920,alisyaumari,,True
5496159149,mamangsamm,Adhit,False
2128880434,faisalbasuki,Basuki,True
3672923804,chikancurry,,True
4882317860,bintangarko_,,False
3672923804,chikancurry,,True
2964161413,elly_suryani28,Elly Suryani,False
2214793288,reyhan.byp,Reyhan Bayu,False
3117421481,arumtiyash,Arum Tiyas,True
908413713,stenlyambarita,Stenly Ambarita,True
1180232443,tanpuut,Nadyalifa Tania Putri,True
4708518520,jasons.t,𝗝𝗮𝘀𝗼𝗻,False
2071830965,arapeeps_,Raffael Darrel Juliano,True
1591554983,lav8ta,la vita,True
1815170364,russ.keane,russell,False
1047129188,marieemag,Maria Magdalena,True
2071830965,arapeeps_,Raffael Darrel Juliano,True
1801702916,janniakbar_,Akbar,False
1317012571,ryan.rizal,Ryan,True
2079342316,owen.yehezkiel,Owen Yehezkiel,True
1198620939,yohannesalex.as,Yohannes Alexander,True
5673807735,richad_ade,Richad Ade Sastra,True
609675665,addobari,Addo,False
3315880136,dheawijayaa,patricia dhea wijaya,False
1366100090,ummuayura11,Ummu Ayura,True
1201352298,jovanpurnama16,Jovannn💫,True
427362069,vanessajhns,,True
3063117989,bernard.duz,Bernardus Brian,False
291674479,jovinkalim,Jovinka,True
189346510,anjainabunga,Anjaina Bunga,True
1697673271,omarrndsha,marr,True
5647545750,nich.audric,Nicholas Audric,True
338097485,valeriejuarsa,valerie,False
1967753077,0_0deee,diandra,True
698335921,erikavebrian,Erika,False
2058180907,yulianti_rina_indarwanti,Yulianti Rina Indarwanti,True
641041980,cynthiasugi123,Cynthia,True
2524621170,harits__zahran__,Kai-zeL,True
23767920,alisyaumari,,True
8483505859,antonius__andrew,Drew,True
2921061259,rizzaalaa,Kharisma Rzqa Lvianaa,False
585959530,kimhan3ol,Haneol K,False
797316209,marvell.mark,mm,True
4536744407,fernanditoraffy,,False
7806240465,lucynta_sintaaa,sintia,True
3010180573,louislorenzaa,Louis,True
25266563113,valeeriieee,,True
48781811275,neubillah,,True
41130807715,radindra_b_a,Radindra Brahma Adya Pranata,False
5790241550,arh.gbx,Auliya Rakhman,True
1559423249,cahyadi_calvin,Calvin Putra Cahyadi,True
5648406609,mayke_lawds,𝗠𝗮𝘆𝗸𝗲 𝗟𝗮𝘄 𝗗𝗲𝗿𝘆𝘂𝗸𝗲 𝗦𝗶𝗵𝗼𝗺𝗯𝗶𝗻𝗴,False
41130807715,radindra_b_a,Radindra Brahma Adya Pranata,False
5790241550,arh.gbx,Auliya Rakhman,True
1559423249,cahyadi_calvin,Calvin Putra Cahyadi,True
1608687776,malvian07,viannn,False
5673807735,richad_ade,Richad Ade Sastra,True
7187617353,gabbjjang,Gaby,True
1282914107,banbantalll,,True
1925805646,vivirachman12,vivi_rachman,True
1484452676,rainernj,Rainer,True
2005031154,raihanakeniko,akeniko,True
1962474728,renisamenace,pasha,True
2031152683,emilia.rachman,Emilia Rachman,True
3574781108,ajdetnessaj,,True
40694624775,asfa_amd,Asfa Amalia,False
4296801949,iqbal_saviola,Iqbal Saviola,False
632474385,13.ag_,Azizah Cahya,True
2321841495,padilfm,widisfadhil | UI/UX Designer,False
3196482949,ikhsanudinmuh,Muhammad Ikhsanudin,False
7938847332,hassanrizkyy,Hassan Rizky,False
1540516584,eka12yahya,Eka Yahya Iskandar Syah,True
1542652666,dionovan_r,Dionovan Ramadhani,True
5336241580,imadasxx_,Irfan Ahmad Asqolani,False
3976361787,mayngsrr,mayang,True
3545895116,miharufikriansyah,Miharu Fikriansyah,True
3499802108,niadlmt0,Nia,False
5954044256,kurniadiwijaya_,Kurniadi A. Wijaya,False
3575395535,fadlizuhri,Fadli Zuhri,False
1699787123,antoniopassaka,Antonio Passaka,True
16190928591,mochi_oreo_,Bagja 9102 Kurniawan - 欢俊杰,False
7147226227,lnurrahmanm,moremore,True
2914703093,muhhanif667,MUHAMMAD HANIF FIRMANSYAH,False
3237974195,albertvanm_,albert,True
50344086809,coretan.accang,makhluk bumi,False
47489059016,fuck_up754,🖤⛓,True
46815241918,brellamedico,Brellanda Medico,True
4437907873,farhat.gml,Farhat Gumelar,False
3169415560,adiyatmapw,Ju,False
3595042145,annisaazkaaa,,True
3595042145,annisaazkaaa,,True
8130840246,not_hvda,505,True
3138436928,syachla,lala,False
19562310928,sephiamulyaa,Sephia,False
3575470152,ikhsan.maulanas,,False
1835368746,aadhistii,Adhistianita S. H. 🍉,True
13585672152,sblmnd,𝒔𝒂𝒃𝒊𝒍𝒂 𝒂𝒎𝒂𝒏𝒅𝒂,False
61762347162,justriqu,Riqu,False
56466700276,calismoothies.id,Call it Smoothies by Cali.co,False
18486301006,hi_rrahma,Ra,True
23310496079,irsyadihabib83,irsyadi habib,True
7924270478,doggydong123,👍,True
2117501029,adinda_14,Adin,False
52907236649,harvianmusic,Harpiyunnn,True
6766507750,njeeki,Athallah Zacky,True
55991128785,bukanmalingpangsit,Adel mau pangsit,True
7759938740,satriadhm,Glorious Satria,False
3854024153,gitaa_ic,Regita Indri Cahyani,False
17075952289,roytaa_,,True
280562042,meizanarthur,Meizan Arthur Alfianto,True
4200508477,octaviamel_,Amel,False
5366324604,kaerishia,,False
5469240615,iamaryabpp,mpria🇵🇸,False
